2014/2/1
1 -> 166 | media : 7.536145
2 -> 76 | media : 4.842105
3 -> 27 | media : 2.740741
4 -> 23 | media : 3.608696
5 -> 20 | media : 5.200000
6 -> 13 | media : 3.307692
7 -> 13 | media : 1.692308
8 -> 6 | media : 0.500000
9 -> 4 | media : 0.250000
10 -> 2 | media : 1.000000
11 -> 2 | media : 0.500000
12 -> 3 | media : 6.333333
14 -> 2 | media : 0.000000
18 -> 1 | media : 0.000000
19 -> 1 | media : 0.000000
20 -> 1 | media : 16.000000
25 -> 1 | media : 0.000000
26 -> 3 | media : 0.333333
28 -> 2 | media : 0.000000
29 -> 3 | media : 0.000000
30 -> 4 | media : 0.250000
31 -> 1 | media : 0.000000
32 -> 2 | media : 0.500000
33 -> 1 | media : 1.000000
34 -> 1 | media : 0.000000
38 -> 1 | media : 0.000000
50 -> 1 | media : 0.000000
51 -> 2 | media : 0.000000
52 -> 1 | media : 0.000000
53 -> 2 | media : 0.500000
54 -> 2 | media : 0.000000
55 -> 1 | media : 1.000000
57 -> 3 | media : 0.333333
58 -> 2 | media : 0.000000
59 -> 4 | media : 0.250000
60 -> 9 | media : 0.222222
61 -> 9 | media : 0.333333
62 -> 9 | media : 0.333333
63 -> 3 | media : 0.333333
64 -> 3 | media : 0.000000
65 -> 1 | media : 0.000000
66 -> 1 | media : 0.000000
67 -> 1 | media : 0.000000
68 -> 2 | media : 0.000000
69 -> 1 | media : 0.000000
2014/2/1
1 -> 48 | media : 26.208333
2 -> 32 | media : 10.250000
3 -> 13 | media : 9.230769
4 -> 11 | media : 8.909091
5 -> 8 | media : 10.250000
6 -> 4 | media : 10.000000
7 -> 2 | media : 8.500000
8 -> 1 | media : 0.000000
9 -> 2 | media : 0.500000
10 -> 1 | media : 1.000000
12 -> 1 | media : 16.000000
20 -> 1 | media : 16.000000
26 -> 2 | media : 0.500000
27 -> 1 | media : 1.000000
28 -> 1 | media : 1.000000
29 -> 2 | media : 0.500000
30 -> 1 | media : 0.000000
31 -> 2 | media : 0.500000
32 -> 3 | media : 0.666667
33 -> 2 | media : 0.500000
35 -> 1 | media : 0.000000
36 -> 1 | media : 0.000000
55 -> 1 | media : 1.000000
56 -> 3 | media : 0.333333
57 -> 3 | media : 0.000000
58 -> 3 | media : 0.000000
59 -> 3 | media : 0.333333
60 -> 5 | media : 0.600000
61 -> 4 | media : 0.000000
64 -> 2 | media : 0.000000
65 -> 3 | media : 0.666667
66 -> 5 | media : 0.400000
67 -> 4 | media : 0.000000
68 -> 1 | media : 2.000000
2014/2/1
1 -> 126 | media : 9.380952
2 -> 76 | media : 5.039474
3 -> 34 | media : 3.058824
4 -> 19 | media : 6.105263
5 -> 13 | media : 7.538462
6 -> 9 | media : 1.000000
7 -> 4 | media : 4.750000
8 -> 6 | media : 3.000000
9 -> 5 | media : 2.400000
10 -> 4 | media : 0.000000
11 -> 6 | media : 0.333333
12 -> 3 | media : 6.000000
14 -> 1 | media : 0.000000
15 -> 2 | media : 0.000000
16 -> 7 | media : 0.285714
17 -> 4 | media : 0.000000
18 -> 1 | media : 0.000000
20 -> 1 | media : 16.000000
22 -> 4 | media : 0.250000
23 -> 9 | media : 0.222222
24 -> 9 | media : 0.222222
25 -> 9 | media : 0.111111
26 -> 5 | media : 0.400000
27 -> 5 | media : 0.000000
28 -> 2 | media : 0.000000
34 -> 1 | media : 0.000000
35 -> 1 | media : 0.000000
36 -> 1 | media : 0.000000
39 -> 1 | media : 0.000000
40 -> 1 | media : 0.000000
41 -> 2 | media : 0.500000
42 -> 4 | media : 0.000000
43 -> 5 | media : 0.200000
44 -> 2 | media : 0.000000
45 -> 1 | media : 0.000000
46 -> 1 | media : 0.000000
47 -> 1 | media : 0.000000
48 -> 2 | media : 0.000000
49 -> 3 | media : 0.333333
50 -> 3 | media : 0.000000
51 -> 3 | media : 0.000000
52 -> 3 | media : 0.000000
53 -> 4 | media : 0.500000
54 -> 2 | media : 0.000000
55 -> 3 | media : 0.666667
56 -> 4 | media : 0.000000
57 -> 3 | media : 0.333333
58 -> 1 | media : 0.000000
60 -> 3 | media : 0.666667
61 -> 1 | media : 1.000000
62 -> 1 | media : 0.000000
68 -> 1 | media : 0.000000
69 -> 1 | media : 0.000000
2014/2/1
1 -> 103 | media : 11.873786
2 -> 59 | media : 6.966102
3 -> 22 | media : 3.863636
4 -> 13 | media : 8.615385
5 -> 13 | media : 9.000000
6 -> 13 | media : 1.461538
7 -> 11 | media : 0.818182
8 -> 9 | media : 1.000000
9 -> 9 | media : 2.333333
10 -> 6 | media : 0.833333
11 -> 1 | media : 0.000000
12 -> 2 | media : 9.500000
13 -> 2 | media : 0.500000
15 -> 2 | media : 0.000000
16 -> 5 | media : 0.200000
17 -> 6 | media : 0.000000
18 -> 3 | media : 0.000000
19 -> 5 | media : 0.400000
20 -> 4 | media : 4.250000
21 -> 2 | media : 0.000000
22 -> 1 | media : 1.000000
23 -> 5 | media : 0.800000
24 -> 8 | media : 0.125000
25 -> 10 | media : 0.900000
26 -> 6 | media : 0.166667
27 -> 4 | media : 0.000000
28 -> 4 | media : 0.250000
29 -> 1 | media : 1.000000
31 -> 1 | media : 1.000000
39 -> 1 | media : 1.000000
40 -> 1 | media : 0.000000
47 -> 1 | media : 0.000000
48 -> 3 | media : 0.666667
49 -> 3 | media : 0.000000
50 -> 1 | media : 0.000000
51 -> 1 | media : 0.000000
56 -> 1 | media : 0.000000
2014/2/1
1 -> 105 | media : 11.380952
2 -> 65 | media : 6.015385
3 -> 24 | media : 3.583333
4 -> 18 | media : 5.388889
5 -> 13 | media : 7.384615
6 -> 15 | media : 2.466667
7 -> 12 | media : 2.833333
8 -> 6 | media : 0.500000
9 -> 6 | media : 3.333333
10 -> 2 | media : 0.000000
11 -> 6 | media : 1.333333
12 -> 3 | media : 5.666667
13 -> 3 | media : 0.333333
14 -> 1 | media : 0.000000
16 -> 2 | media : 0.500000
18 -> 5 | media : 0.400000
19 -> 6 | media : 0.500000
20 -> 7 | media : 2.714286
21 -> 6 | media : 0.333333
22 -> 6 | media : 0.666667
23 -> 11 | media : 0.545455
24 -> 3 | media : 0.000000
25 -> 3 | media : 0.333333
26 -> 1 | media : 0.000000
27 -> 2 | media : 0.500000
31 -> 1 | media : 0.000000
32 -> 2 | media : 0.000000
33 -> 2 | media : 1.000000
48 -> 1 | media : 0.000000
49 -> 1 | media : 1.000000
52 -> 1 | media : 0.000000
57 -> 1 | media : 0.000000
2014/2/1
1 -> 86 | media : 12.848837
2 -> 54 | media : 8.574074
3 -> 26 | media : 4.115385
4 -> 14 | media : 9.571429
5 -> 13 | media : 5.153846
6 -> 12 | media : 4.916667
7 -> 15 | media : 1.000000
8 -> 13 | media : 0.538462
9 -> 9 | media : 2.111111
10 -> 2 | media : 0.000000
11 -> 3 | media : 0.000000
12 -> 2 | media : 8.000000
13 -> 1 | media : 1.000000
14 -> 3 | media : 0.000000
15 -> 7 | media : 0.571429
16 -> 3 | media : 0.333333
17 -> 4 | media : 0.250000
18 -> 2 | media : 1.000000
20 -> 1 | media : 17.000000
21 -> 4 | media : 0.250000
22 -> 8 | media : 0.375000
23 -> 6 | media : 0.500000
24 -> 7 | media : 0.428571
25 -> 2 | media : 0.000000
27 -> 1 | media : 0.000000
28 -> 2 | media : 0.500000
29 -> 4 | media : 0.500000
30 -> 4 | media : 0.500000
31 -> 3 | media : 0.000000
32 -> 1 | media : 0.000000
34 -> 1 | media : 1.000000
35 -> 1 | media : 0.000000
36 -> 3 | media : 0.333333
37 -> 2 | media : 0.000000
44 -> 1 | media : 0.000000
45 -> 2 | media : 0.000000
46 -> 1 | media : 0.000000
53 -> 1 | media : 0.000000
2014/2/1
1 -> 103 | media : 11.223301
2 -> 63 | media : 7.079365
3 -> 29 | media : 4.379310
4 -> 13 | media : 11.230769
5 -> 18 | media : 4.833333
6 -> 11 | media : 5.000000
7 -> 4 | media : 1.000000
8 -> 4 | media : 5.500000
9 -> 3 | media : 0.666667
10 -> 2 | media : 8.000000
11 -> 2 | media : 0.000000
12 -> 8 | media : 2.500000
13 -> 11 | media : 0.727273
14 -> 9 | media : 0.444444
15 -> 3 | media : 0.666667
16 -> 7 | media : 1.000000
17 -> 1 | media : 0.000000
18 -> 1 | media : 0.000000
19 -> 3 | media : 0.333333
20 -> 4 | media : 3.000000
21 -> 4 | media : 1.750000
22 -> 1 | media : 0.000000
23 -> 4 | media : 0.500000
25 -> 1 | media : 1.000000
26 -> 1 | media : 2.000000
27 -> 1 | media : 0.000000
28 -> 1 | media : 1.000000
2014/2/1
1 -> 81 | media : 13.802469
2 -> 49 | media : 9.632653
3 -> 26 | media : 2.846154
4 -> 20 | media : 5.000000
5 -> 17 | media : 4.882353
6 -> 13 | media : 5.461538
7 -> 13 | media : 3.538462
